model,train_profile,test_profile,snr_db,ber,errors,trials,num_rows
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,0.0,0.17857756438078703,1895928,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,2.0,0.12614742326147763,1339286,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,4.0,0.07946004985291281,843614,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,6.0,0.04416920226297261,468937,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,8.0,0.02202540268132716,233840,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,10.0,0.010772987648292823,114375,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,12.0,0.005610619062258873,59567,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,14.0,0.0032070772147472994,34049,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,16.0,0.001933910228587963,20532,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,18.0,0.0012188193238811729,12940,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_100ns,20.0,0.0007928918909143518,8418,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-10.0,0.39081234402126735,4149189,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-8.0,0.3572269015842014,3792618,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-6.0,0.31809008563006363,3377109,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-4.0,0.27281650496117865,2896447,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,-2.0,0.22164559069974923,2353174,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,0.0,0.16642883677541473,1766947,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,2.0,0.11132369806737076,1181905,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,4.0,0.06295945909288195,668430,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,6.0,0.028052341790846837,297827,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,8.0,0.009173640498408565,97395,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,10.0,0.0022731828100887347,24134,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,12.0,0.000642187801408179,6818,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,14.0,0.00029660448615933643,3149,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,16.0,0.00016907115041473765,1795,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,18.0,0.00010342068142361111,1098,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_10ns,20.0,6.838198061342593e-05,726,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-10.0,0.40052531677999614,4252310,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-8.0,0.3695674001434703,3923635,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-6.0,0.3333246678481867,3538852,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-4.0,0.2917382511091821,3097336,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,-2.0,0.2452474523473669,2603751,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,0.0,0.19552028326340665,2075806,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,2.0,0.14624127046561536,1552619,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,4.0,0.10184883777006173,1081312,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,6.0,0.06640248239776235,704984,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,8.0,0.041521048840181325,440822,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,10.0,0.025674513828607252,272582,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,12.0,0.01619183575665509,171906,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,14.0,0.010586679717640818,112397,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,16.0,0.0071768113124517745,76195,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,18.0,0.005099638008777006,54142,10616832,6
single_branch_n0_gate,tdl_A_10_30_100_mix_normalized,tdl_C_300ns,20.0,0.003835984218267747,40726,10616832,6
